participant,start_time_s,end_time_s,sam_label,block,sam_rating,stimulus,theta_AF3,alpha_AF3,beta_AF3,tbr_AF3,bar_AF3,theta_F7,alpha_F7,beta_F7,tbr_F7,bar_F7,theta_F3,alpha_F3,beta_F3,tbr_F3,bar_F3,theta_FC5,alpha_FC5,beta_FC5,tbr_FC5,bar_FC5,theta_T7,alpha_T7,beta_T7,tbr_T7,bar_T7,theta_P7,alpha_P7,beta_P7,tbr_P7,bar_P7,theta_O1,alpha_O1,beta_O1,tbr_O1,bar_O1,theta_O2,alpha_O2,beta_O2,tbr_O2,bar_O2,theta_P8,alpha_P8,beta_P8,tbr_P8,bar_P8,theta_T8,alpha_T8,beta_T8,tbr_T8,bar_T8,theta_FC6,alpha_FC6,beta_FC6,tbr_FC6,bar_FC6,theta_F4,alpha_F4,beta_F4,tbr_F4,bar_F4,theta_F8,alpha_F8,beta_F8,tbr_F8,bar_F8,theta_AF4,alpha_AF4,beta_AF4,tbr_AF4,bar_AF4,sam_label_final,focus_label_binary,beh_hits,beh_false_alarms,beh_misses,beh_hr,beh_far,beh_dprime,beh_n_targets,beh_n_nontargets,behavior_source
P2,98011.7104259172,98012.7104259172,5,2,High,nonTarget,8905753.867438914,14023969.889223129,11540605.994408997,0.7716885813234962,0.8229200494274806,11530037.44348288,8203629.034414086,7413836.417020504,1.5552052668726954,0.9037264344742536,2031699.731960897,4891935.495694639,10327021.269516196,0.1967362784424747,2.111029730176316,8524923.818881437,4453916.039220224,12279804.113642272,0.6942231113777015,2.7570802874389564,8067591.149642114,7335988.344811273,6507648.588423667,1.239709096153932,0.8870854590474522,6474849.043041692,10063639.472968385,8448720.21430946,0.7663703944267614,0.8395293012039327,7113292.410848349,8931141.252796927,7343112.247332334,0.968702666016378,0.8221919281629011,7324616.377772686,4539770.75368205,7716505.080538937,0.9492142234501216,1.699756551425058,13210221.265557831,11048905.960482804,11071014.907931969,1.1932258582809063,1.0020010078398929,5077755.6362271095,9528024.817862656,8499350.182792008,0.5974286889023184,0.8920369483985662,8790195.334582249,9375909.586521951,8028919.329821788,1.0948167460012777,0.8563349780338657,9800846.01534629,12771513.480222575,6965476.432628154,1.4070603942375726,0.5453916204539575,3709466.2813708014,3008703.131833645,5779361.903001401,0.6418470314939719,1.920881406295205,7586343.622413591,6730277.222564375,9431984.839210266,0.8043210153260584,1.4014259037633643,5,1,124.0,4.0,2.0,0.9803149606299213,0.12162162162162163,3.2272164156105685,126.0,36.0,trial_rows
P2,98013.81647791134,98014.81647791134,5,2,High,nonTarget,3306472.3335116864,6779779.642102214,8530152.187340556,0.3876217282991459,1.2581754330728665,8843443.927858487,5382303.79581606,5107729.984341163,1.73138438307623,0.9489858205907408,6363676.357736658,6399375.614263481,9394147.87574868,0.6774085783942907,1.4679788219979135,7399647.757001367,9132707.829639208,9614747.447700098,0.769614365562083,1.0527816751671923,9743922.60383259,8111538.78056768,6855494.486784434,1.42133038289452,0.845153388554059,8571666.514061267,6317889.426880587,6761823.828157653,1.2676559951720494,1.070266250527948,10008386.525503924,13193011.684016302,10152519.579996834,0.9858032231942808,0.7695376782161795,9467021.3808422,5532387.765461944,9690012.90119586,0.9769874898385184,1.7515064583306124,7364861.686918703,11150421.63812062,8691172.469884347,0.8473956433885734,0.7794478766768164,10085598.500515085,5526522.33479515,6467707.277003719,1.5593777004062894,1.1703032911461952,10498676.29636028,10836769.00011586,10565141.972387789,0.993708965179908,0.9749346850777044,11764104.009094156,9762434.712195614,8088037.568134841,1.4545065981694052,0.8284857012186672,16784838.913647313,12867090.354999918,7542997.057607879,2.225221458454381,0.5862239907779001,3658635.4490032457,5320557.195868555,7788056.355244807,0.4697751636760262,1.4637670583246956,5,1,124.0,4.0,2.0,0.9803149606299213,0.12162162162162163,3.2272164156105685,126.0,36.0,trial_rows
P2,98015.92507000544,98016.92507000544,5,2,High,nonTarget,7540596.852054461,5784450.812568087,11744669.514892371,0.6420441922604037,2.030386270961852,7839296.113832861,6607261.699254298,8135074.282947712,0.9636416142216618,1.2312323399973464,3586629.141315556,6400138.724996029,10187311.564651238,0.3520682683114093,1.591732929922946,13154541.204505162,5549706.374812355,8308632.578438316,1.5832378048154925,1.4971301213605637,6549487.4343779,4342866.4736317005,8644188.802900473,0.7576751947135033,1.9904339346799704,12673375.565498725,5477680.0043260185,8785138.449529229,1.4425925827245052,1.6038064367745346,9911274.114038909,12321447.394029938,6931112.773176716,1.429968670022996,0.5625242353049383,7034699.505763372,9918648.19159377,9445789.741504788,0.7447444521078965,0.952326320991026,8947277.425100645,4532290.741626193,6687358.475140978,1.3379389572669835,1.4754919435599896,7573739.721016794,9237408.88636525,9760913.149791565,0.7759253263285645,1.0566721977847082,3843612.1057239664,4569558.509620529,9863479.642783286,0.3896811515737434,2.15851917029122,11265730.681284914,11746346.823673978,9951338.047256224,1.132082000208112,0.8471857843665884,12676401.608240545,7159726.20845405,10498989.67758196,1.207392520378215,1.4663954140013036,4011009.8638759903,6054354.905090403,7971738.203692208,0.503153736536185,1.3166948962621436,5,1,124.0,4.0,2.0,0.9803149606299213,0.12162162162162163,3.2272164156105685,126.0,36.0,trial_rows
P2,98018.03409539956,98019.03409539956,5,2,High,target,7089619.543418343,9064077.214684768,11162638.78639568,0.6351203939393546,1.2315251207603373,7435490.723183642,10770222.526816277,7638451.360276773,0.973429085619552,0.7092194558894348,3335614.3630423136,8788053.767481228,8224600.671659743,0.4055655096467047,0.9358842002188869,13355645.46266506,13605970.118220383,11312893.31651148,1.1805684972890291,0.8314653948388333,8534370.012737112,4901823.570245213,8910231.50374333,0.9578168658302186,1.8177381082888704,9629645.381180303,12360065.831889575,9971634.1292422,0.965703841152876,0.806762218330172,4896907.63861155,8331493.192275051,7658416.299058316,0.6394151802917369,0.9192129336622624,7303538.887048189,12172267.40003774,8771092.879438784,0.8326828808493366,0.7205800358453831,12474092.016049989,10989660.984697783,6549683.701593874,1.9045334987725289,0.5959859645091672,7896703.361223119,7804455.512534386,9443302.646104071,0.8362226285822769,1.2099886572404197,7292233.308743316,10072539.722446123,7523841.687029763,0.9692167395433487,0.7469657002457165,9433320.684461651,6388419.241799044,5586234.97982172,1.6886723738861962,0.8744314936739467,7618187.329323265,5543592.756523968,7394810.383064951,1.0302072581563249,1.333938243274162,7579740.265896596,6290060.551764498,9406858.572906718,0.8057674309814203,1.4955116084324322,5,1,124.0,4.0,2.0,0.9803149606299213,0.12162162162162163,3.2272164156105685,126.0,36.0,trial_rows
P2,98020.14395099368,98021.14395099368,5,2,High,target,10681839.0635122,11899786.823656743,8634025.456044693,1.237179472992384,0.72556135534128,8273658.496488002,10097541.99938047,10038239.671479544,0.82421408207606,0.9941270531081164,10838860.699051928,8718104.590420453,6634032.954941608,1.6338267796782946,0.7609489982755144,8643032.816775657,7807210.100858287,9254938.5805472,0.9338833252704998,1.1854348046211485,8449450.744369641,5296229.1400604965,4856480.847909521,1.739829932204246,0.9169695493677316,7113806.093830298,5583357.491247405,7697883.759101994,0.9241249045127392,1.3787194839609265,9276028.465370448,8443391.297642242,11181898.302786186,0.8295575772728273,1.3243373318382927,8431323.43238803,6910629.605176901,6659410.065966932,1.2660766267385308,0.9636473731681734,6254810.747382584,4790165.721138531,10322668.961674163,0.6059296070236624,2.154971156033546,5700469.426392525,7897145.254178485,6745099.54796538,0.845127545687897,0.854118713898096,9706476.6426413,8365496.508338115,8913761.83902358,1.0889315664849033,1.0655388870390412,8065910.8215895295,12127976.176549591,11046286.6864475,0.7301920591546349,0.9108103879529692,8978113.852432473,11352864.043919772,9682801.732419658,0.9272227295920176,0.8528950663868343,11089354.901423344,11140720.753638051,8111376.880334467,1.3671359456011472,0.7280836724756483,5,1,124.0,4.0,2.0,0.9803149606299213,0.12162162162162163,3.2272164156105685,126.0,36.0,trial_rows
P2,98022.2475552878,98023.2475552878,5,2,High,target,6948710.785861301,9604178.580229286,9570557.15270994,0.7260508113567608,0.9964992917157371,5801423.621754554,6345658.272085695,6894608.58950327,0.8414435056671614,1.0865080175893471,11349503.761903748,4239522.244043943,9477719.410821324,1.1974931172730527,2.2355630812260667,14469415.222883724,8261377.208007677,9962956.21884255,1.4523214701594578,1.2059679600618582,7336168.000690359,4959218.934071139,10364261.612953732,0.7078331553809176,2.0898979760196763,2797593.2514247377,4564639.207182313,10365248.783670768,0.2699012160549409,2.2707706596747848,7054146.990489119,6900972.144186487,7174686.399535422,0.9831993480503748,1.0396631445005204,4446457.682445037,4493809.099303845,6506313.036730636,0.683406663242773,1.4478392145626648,9739977.007087266,8302868.960636328,8337553.349847722,1.168205659189594,1.0041773981229658,3300625.289145215,3535480.997097195,9471200.667326516,0.3484906935328294,2.6789001765538667,9294518.113771647,8730230.267927324,7865614.476735924,1.1816645910198094,0.9009630027322668,5804956.211498735,2749420.45097718,6604862.090762291,0.8788913578706931,2.40227430054026,12299163.376565978,8335472.48636049,6877656.11301701,1.788278328322921,0.825106929963606,12633108.08562684,18606322.65800272,8952490.166385807,1.4111278371531493,0.4811531182673152,5,1,124.0,4.0,2.0,0.9803149606299213,0.12162162162162163,3.2272164156105685,126.0,36.0,trial_rows
P2,98024.35223728194,98025.35223728194,5,2,High,target,14297191.998189963,9538189.2831543,7477231.603250943,1.9120969841262967,0.7839256887527614,7994485.981482685,6907835.06866864,9788576.859329116,0.8167158613934207,1.417025270873424,11908734.462912446,8150624.17899848,6776957.44229062,1.7572390802689295,0.8314648416439867,6474593.906910391,6264981.049340385,10315797.477131411,0.6276387183117546,1.6465807950396787,7007340.358435604,5982066.612465614,10550477.73347018,0.6641728019770725,1.76368442830188,6095706.920719739,4794512.398395798,10176015.302179145,0.5990269019558544,2.122429656367965,11714231.969387123,11013415.045704473,9270642.80038817,1.2635835746898412,0.8417591420931667,5713443.008572246,7937786.021635557,10466897.744387064,0.5458582999567483,1.3186167674283555,12305455.737192033,12664460.074904026,9489154.091619557,1.2967916442688734,0.7492742711095378,11933201.86296372,8675716.659526743,11454169.558792576,1.0418216529546156,1.320256297929559,7476102.25681895,8958295.95472791,8499898.415245865,0.8795519536338717,0.9488298285970204,5848073.4308784045,13444225.33555,9114097.94033441,0.6416513701260302,0.6779191595542796,8076449.569379455,8889077.493056992,6696723.53203655,1.2060300131463415,0.753365412470211,8808691.903254643,10899216.444292285,8985973.230101688,0.9802713270663684,0.8244604808089186,5,1,124.0,4.0,2.0,0.9803149606299213,0.12162162162162163,3.2272164156105685,126.0,36.0,trial_rows
P2,98026.46060117606,98027.46060117606,5,2,High,target,7428913.880570619,9781544.285265476,8446234.057295045,0.8795533997964735,0.8634867676281047,11079056.816924224,7136647.514581535,6414970.928252109,1.7270626696266167,0.8988773671594538,5179880.153789017,10146560.897552144,7889634.702438923,0.6565424571796412,0.7775673730339799,9903662.411656415,8823768.475177608,8891026.685865248,1.1138941273678815,1.0076223906913293,14231688.846041704,7304561.153640326,7498328.130293635,1.8979816031983103,1.0265268470723588,11560294.562913762,6250344.109086219,7723890.365104248,1.4966932486693492,1.2357544209247475,5184423.480070082,7561124.901094763,11009095.155210204,0.4709218520666963,1.4560128683519318,10238485.856379284,7747326.471358888,7222887.9746606685,1.4175058359340384,0.9323071644602796,6606988.860038406,5997148.608271761,9520922.655666674,0.6939441794652171,1.58757490893833,8930343.920595368,9011449.387945032,8802708.289487306,1.0144995865943316,0.9768360127798124,9519568.103052132,7462351.785902998,7871435.374911141,1.2093814723289391,1.0548196601748172,7516023.431300378,13398374.408609886,12788012.335064992,0.5877397702136468,0.9544450651302392,7582771.465924001,6532984.576186101,7726295.490078285,0.9814239535183984,1.1826593802535543,9963368.198003376,9892372.622265838,8327117.124240126,1.196496704603823,0.8417714781080303,5,1,124.0,4.0,2.0,0.9803149606299213,0.12162162162162163,3.2272164156105685,126.0,36.0,trial_rows
P2,98028.56815857018,98029.56815857018,5,2,High,target,6602733.272815484,8338881.409921395,10674328.522509312,0.6185619319184416,1.2800671934018946,8673352.08300211,11497427.671851592,10727717.03069891,0.808499334777573,0.9330536652961848,6466461.344273168,8585304.271994714,6413975.67750576,1.0081830161831575,0.747087753013969,9542191.656594807,10179892.370326228,9208226.501153002,1.0362681299596603,0.9045504771734548,5959015.510411918,13649390.001947124,8956042.826539485,0.6653625519468865,0.6561496759387695,6985507.559927174,10941131.494581748,11183738.761376202,0.6246129053060588,1.0221738735993255,14413571.694492042,10438511.793832526,8612368.845164292,1.673589688693493,0.8250571552022206,19863521.018924784,8975193.728384446,8877029.93909021,2.237631409966897,0.9890627665246056,11431402.162275797,9969616.894403713,7358581.035941287,1.5534791431176411,0.7381006826924222,9415991.19839155,6242648.638775728,8250367.716734059,1.1412813975907132,1.3216133398070076,12593513.92093827,9670478.025296902,5944620.870648617,2.1184721776149527,0.6147184094827728,9885726.82487587,7131820.0404347945,9755499.935864037,1.0133490738422417,1.367883637073558,13153143.112568468,3543384.112610252,13295544.876364516,0.9892895127563222,3.7522166532970895,12955359.496671095,7903076.894519846,6979424.13876233,1.856221837088193,0.8831274492093079,5,1,124.0,4.0,2.0,0.9803149606299213,0.12162162162162163,3.2272164156105685,126.0,36.0,trial_rows
P2,98030.67308026431,98031.67308026431,5,2,High,nonTarget,7073731.266462121,11657978.15571012,9696145.668514902,0.7295405317013518,0.8317176048031704,7220688.263364349,7218264.314378534,8075286.117753269,0.894171198156049,1.118729623362167,6452159.3270327365,11317367.506552802,7339406.71805873,0.8791118376308392,0.6485082961041234,6946973.133390174,8856025.866236866,8353633.621270593,0.8316109430154222,0.9432711407402709,12214638.011696205,3703450.351928392,9113238.942937013,1.3403179800484493,2.460742841656223,11255822.59495858,7821843.711571879,9335982.930302262,1.2056387290967507,1.1935783013013057,8739450.080516042,6742610.940259391,8006709.554751682,1.0915158119266992,1.1874790975917795,5779896.053477722,5629679.718459917,6977043.292420922,0.8284162518751107,1.2393321896346878,13066005.682140978,11241722.64837642,11125982.439786138,1.1743687133117686,0.9897044063253956,13158078.53910142,16408352.575848164,8512502.606921969,1.5457356251969765,0.5187908150786399,9954985.669947391,11060291.461892229,7016726.12049037,1.4187507819176044,0.6344069814675505,4213109.103525263,4930711.973526068,6848719.734192381,0.6151673987316528,1.388992050430944,5482238.659717649,3281213.011387116,8756186.91941031,0.6260988613165481,2.668582286191983,7837901.451806952,14387915.44955652,10174138.064376442,0.7703749843193548,0.707130793202572,5,1,124.0,4.0,2.0,0.9803149606299213,0.12162162162162163,3.2272164156105685,126.0,36.0,trial_rows
P2,98032.78268935844,98033.78268935844,5,2,High,target,7111966.376624022,5050016.72168017,6282208.119917219,1.13208066986449,1.243997488750313,4662328.271951413,9550100.780302592,5562803.820471993,0.838125596806652,0.582486399718992,7505946.747270024,3436490.260529589,7654528.797657663,0.9805890010586796,2.2274263033930564,12700431.89376841,10974574.73279654,8630709.59558754,1.4715397098126808,0.7864277027332487,13293904.082673289,16147244.231366916,7954097.359335482,1.6713278052940397,0.4925978232176737,6958554.646360819,6269123.31374217,14444751.309758592,0.4817358566540191,2.3041102538364684,7891292.413517293,6265116.349512951,6745947.285035085,1.1697826976832435,1.0767473273755743,5201419.58427237,6874302.149254901,9975570.344705528,0.5214157591533591,1.4511393488554718,9604021.448138462,15220836.29040696,8359811.78494277,1.1488322578549788,0.5492347217617471,6897488.091620131,10186490.227048248,7056572.720676737,0.9774558223441152,0.692738378321846,7433568.599858095,5432306.082140223,8468390.794545967,0.8778017902345336,1.5588942645164032,7383457.752527066,6371081.418846031,10114119.542850656,0.7300148788281028,1.587504361964752,14837063.742794668,8024896.903357126,6771779.198096645,2.191014105564007,0.8438462549299228,7036121.1360285655,2871061.205669848,8550332.727485364,0.8229061207654167,2.978108829794342,5,1,124.0,4.0,2.0,0.9803149606299213,0.12162162162162163,3.2272164156105685,126.0,36.0,trial_rows
P2,98034.89125115256,98035.89125115256,5,2,High,target,11104727.629749725,9270431.766824825,10064699.910720589,1.10333420054793,1.085677578334391,9668736.097983047,12630938.84528571,6685146.853005904,1.4463012272700644,0.5292676130326627,7401616.934523329,6414474.768263152,6953231.850021406,1.064485852647146,1.08399083342316,8294307.636642625,7687188.158200044,7873374.993561369,1.053462796250081,1.0242204082337594,9549654.046048246,8074529.711811906,10219896.242673388,0.9344179059444332,1.26569553985579,5683027.169896481,8289164.545551061,7189160.8947025845,0.7904993716421181,0.8672961979698102,9396348.45250666,10383863.679635271,8315479.84843573,1.1299827098100972,0.8008078789346941,6084337.304884261,7410674.501278548,11488464.838953042,0.5296040324077568,1.5502589996323497,9097152.246429496,3637122.3878808343,6926454.849865207,1.313392268283757,1.904377722604187,8247188.557473749,8271494.740647811,7713829.682488494,1.069143200840441,0.9325798932786794,5491372.38724757,5571893.379418203,6159658.821056083,0.8915059334903335,1.1054875608009664,5714815.140979748,6168751.952829359,10725152.23786486,0.532842333072322,1.738625952198591,10881896.51373999,9103318.989918727,12905247.419193627,0.8432148691357624,1.4176420087536494,10862407.440386442,12079661.666729815,7525859.426876066,1.4433444506809443,0.6230190575290718,5,1,124.0,4.0,2.0,0.9803149606299213,0.12162162162162163,3.2272164156105685,126.0,36.0,trial_rows
